id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
7516557,Funko POP Marvel,Spider-Gwen #405,$15.00,$17.75,$23.80,,,,,,,,,$4.30,$16.99,$5.00,$19.99,$7.80,$25.99,889698339810,1,Spider-Man: Into the Spider-Verse,,,,2018-01-01
7516294,Funko POP Marvel,Spider-Gwen Unhooded #153,$1.29,$14.93,$15.00,,,,,,,,,,$2.99,$4.00,$15.99,$4.30,$16.99,849803072940,1,Marvel Universe,,,,2016-01-01
7516301,Funko POP Marvel,Spider-Gwen Unmasked #152,$8.12,$9.00,$9.12,,,,,,,,,$1.80,$8.89,$2.00,$9.89,$2.00,$9.99,849803072933,4,Marvel Universe,,,,2016-01-01
7516562,Funko POP Marvel,Spider-Ham #410,$23.99,$33.98,$39.99,,,,,,,,,$7.80,$25.99,$14.80,$36.99,$17.60,$43.99,889698316798,1,Spider-Man: Into the Spider-Verse,,,,2018-01-01
7516528,Funko POP Marvel,Spider-Hulk #374,$8.00,$10.88,$20.33,,,,,,,,,$1.80,$8.79,$3.00,$11.99,$6.60,$21.99,889698297257,3,Marvel Universe,,,,2018-01-01
7517265,Funko POP Marvel,Spider-Man #1067,$5.33,$9.25,$11.99,,,,,,,,,$1.20,$5.89,$2.00,$9.99,$3.30,$12.99,889698653657,1,"Loki, Winter Convention Exclusive",,,,2022-01-01
7517266,Funko POP Marvel,Spider-Man #1073,$4.00,$5.37,$12.85,,,,,,,,,$0.90,$4.39,$1.20,$5.89,$3.50,$13.99,889698650380,1,Spider-Man: No Way Home,,,,2022-01-01
7517278,Funko POP Marvel,Spider-Man #1090,$10.10,$13.00,$15.00,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$4.30,$16.99,889698661782,1,MARVEL COLLECTOR CORPS,,,,2022-01-01
7517304,Funko POP Marvel,Spider-Man #1118,$8.77,$8.99,$11.86,,,,,,,,,$1.90,$9.69,$2.00,$9.89,$3.30,$12.99,889698666268,1,_Beyond Amazing Collection,,,,2022-01-01
7517322,Funko POP Marvel,Spider-Man #1136,$7.64,$11.21,$12.74,,,,,,,,,$1.70,$8.39,$3.00,$11.99,$3.50,$13.99,889698527132,1,Marvel Universe,,,,2022-01-01
7517343,Funko POP Marvel,Spider-Man #1157,$4.00,$4.99,$11.63,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$3.30,$12.99,889698676069,1,Spider-Man: No Way Home,,,,2022-01-01
7517353,Funko POP Marvel,Spider-Man #1169,$7.50,$10.00,$12.18,,,,,,,,,$1.70,$8.29,$2.80,$10.99,$3.30,$12.99,889698683678,1,Spider-Man: No Way Home,,,,2022-01-01
7517367,Funko POP Marvel,Spider-Man #1179,$9.59,$18.00,$21.27,,,,,,,,,$2.80,$10.99,$5.00,$19.99,$6.90,$22.99,889698683876,1,Spider-Man: No Way Home,,,,2023-01-01
7517405,Funko POP Marvel,Spider-Man #1223,$10.27,$12.04,$17.07,,,,,,,,,$2.80,$10.99,$3.30,$12.99,$4.80,$18.99,889698501507,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517411,Funko POP Marvel,Spider-Man #1227,$5.99,$8.00,$9.85,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$2.80,$10.99,889698668378,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517421,Funko POP Marvel,Spider-Man #1236,$20.00,$26.00,$30.00,,,,,,,,,$6.60,$21.99,$8.70,$28.99,$9.90,$32.99,889698665896,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517456,Funko POP Marvel,Spider-Man #1284,$9.14,$9.50,$15.23,,,,,,,,,$2.00,$9.99,$2.00,$9.99,$4.30,$16.99,889698721905,1,Marvel Universe,,,,2023-01-01
7517499,Funko POP Marvel,Spider-Man #1329,$41.99,$86.96,$100.51,,,,,,,,,$18.40,$45.99,$38.40,$95.99,$55.50,$111.00,889698768269,1,Marvel Universe,,,,2023-01-01
7517502,Funko POP Marvel,Spider-Man #1333,$10.56,$15.00,$17.53,,,,,,,,,$3.00,$11.99,$4.30,$16.99,$4.80,$18.99,889698771719,1,Marvel Universe,,,,2023-01-01
7517515,Funko POP Marvel,Spider-Man #1355,$7.00,$8.72,$12.95,,,,,,,,,$1.50,$7.69,$1.90,$9.59,$3.50,$13.99,,1,Spider-Man Blue,,,,2024-01-01
7517516,Funko POP Marvel,Spider-Man #1357,$13.90,$15.23,$22.20,,,,,,,,,$3.80,$14.99,$4.30,$16.99,$7.20,$23.99,889698773881,1,Marvel Universe. BoxLunch Exclusive ,,,,2024-01-01
7517533,Funko POP Marvel,Spider-Man #1387,$9.93,$12.00,$13.98,,,,,,,,,$2.80,$10.99,$3.30,$12.99,$3.80,$14.99,889698821117,1,Marvel Universe,,,,2024-01-01
7517565,Funko POP Marvel,Spider-Man #1422,$8.80,$13.00,$15.25,,,,,,,,,$1.90,$9.69,$3.50,$13.99,$4.30,$16.99,889698824996,1,Marvel Universe,,,,2024-01-01
7517573,Funko POP Marvel,Spider-Man #1441,$9.60,$14.99,$14.99,,,,,,,,,$2.80,$10.99,$4.00,$15.99,$4.00,$15.99,889698828772,1,Marvel Universe,,,,2024-01-01
7517578,Funko POP Marvel,Spider-Man #1445,$7.60,$11.00,$12.52,,,,,,,,,$1.70,$8.39,$3.00,$11.99,$3.50,$13.99,735297946822,1,Marvel Universe,,,,2024-01-01
7491602,Funko POP Marvel,Spider-Man #15,$25.00,$30.00,$35.65,,,,,,,,,$8.40,$27.99,$9.90,$32.99,$15.60,$38.99,830395026114,15,The Amazing Spider-Man,,,,2012-01-01
7516306,Funko POP Marvel,Spider-Man #160,$7.02,$10.00,$10.40,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$2.80,$10.99,756082813020,1,Marvel Universe,,,,2016-01-01
7516364,Funko POP Marvel,Spider-Man #220,$7.94,$9.16,$11.06,,,,,,,,,$1.70,$8.69,$2.00,$9.99,$3.00,$11.99,889698138437,1,Spider-Man: Homecoming,,,,2017-01-01
7516409,Funko POP Marvel,Spider-Man #265,$10.00,$16.92,$18.92,,,,,,,,,$2.80,$10.99,$4.80,$18.99,$6.30,$20.99,889698216609,12,Spider-Man: Homecoming,,,,2017-01-01
7491171,Funko POP Marvel,Spider-Man #3,$1.97,$7.25,$14.07,,,,,,,,,,$2.99,$1.60,$7.99,$3.80,$14.99,830395022765,5,Marvel Universe: Series 1,,,,2011-01-01
7516546,Funko POP Marvel,Spider-Man #397,$5.98,$8.30,$10.48,,,,,,,,,$1.30,$6.59,$1.80,$9.09,$3.00,$11.99,889698306805,1,Marvel Universe,,,,2018-01-01
7491654,Funko POP Marvel,Spider-Man #45,$13.04,$22.81,$42.68,,,,,,,,,$3.50,$13.99,$7.50,$24.99,$18.80,$46.99,849803037802,5,The Amazing Spider-Man 2,,,,2014-01-01
7517609,Funko POP Marvel,Spider-Man #476,$3.99,$10.31,$10.62,,,,,,,,,$0.90,$4.39,$2.80,$10.99,$3.00,$11.99,889698398121,1,Spider-Man: Far From Home,,,,2019-01-01
7516771,Funko POP Marvel,Spider-Man #593,$2.00,$9.00,$10.09,,,,,,,,,,$2.99,$2.00,$9.89,$2.80,$10.99,889698469524,1,Marvel 80th Anniversary,,,,2019-01-01
7516798,Funko POP Marvel,Spider-Man #617,$18.28,$27.00,$32.05,,,,,,,,,$5.00,$19.99,$9.00,$29.99,$10.50,$34.99,889698475396,1,W.E.B.,,,,2021-01-01
7516857,Funko POP Marvel,Spider-Man #672,$11.90,$17.00,$20.00,,,,,,,,,$3.30,$12.99,$4.80,$18.99,$6.60,$21.99,,1,Marvel Universe,,,,2020-01-01
7516909,Funko POP Marvel,Spider-Man #719,$9.75,$14.00,$16.25,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,889698522168,1,Marvel Universe,,,,2020-01-01
7516945,Funko POP Marvel,Spider-Man #762,$9.07,$11.00,$12.89,,,,,,,,,$2.00,$9.99,$3.00,$11.99,$3.50,$13.99,889698495448,1,Marvel Street Art,,,,2021-01-01
7517107,Funko POP Marvel,Spider-Man #911,$6.00,$7.50,$14.44,,,,,,,,,$1.30,$6.59,$1.70,$8.29,$4.00,$15.99,889698568272,1,Spider-Man: No Way Home,,,,2021-01-01
7517105,Funko POP Marvel,Spider-Man #913,$4.49,$8.89,$10.64,,,,,,,,,$1.00,$4.89,$2.00,$9.79,$3.00,$11.99,889698568296,1,Spider-Man: No Way Home,,,,2021-01-01
7517118,Funko POP Marvel,Spider-Man #921,$12.00,$20.00,$20.00,,,,,,,,,$3.30,$12.99,$6.60,$21.99,$6.60,$21.99,889698606608,1,Spider-Man: No Way Home,,,,2021-01-01
7517115,Funko POP Marvel,Spider-Man #923,$8.79,$8.99,$14.65,,,,,,,,,$1.90,$9.69,$2.00,$9.89,$4.00,$15.99,889698576345,1,Spider-Man: No Way Home,,,,2021-01-01
7517123,Funko POP Marvel,Spider-Man #932,$7.00,$14.00,$16.10,,,,,,,,,$1.50,$7.69,$3.80,$14.99,$4.50,$17.99,889698582506,1,Marvel Universe,,,,2021-01-01
7517146,Funko POP Marvel,Spider-Man #956,$10.80,$15.00,$17.99,,,,,,,,,$3.00,$11.99,$4.30,$16.99,$5.00,$19.99,889698588713,1,Marvel Universe,,,,2021-01-01
7517156,Funko POP Marvel,Spider-Man #961,$5.50,$7.90,$13.97,,,,,,,,,$1.20,$6.09,$1.70,$8.69,$3.80,$14.99,889698591768,1,Marvel Universe,,,,2021-01-01
7517177,Funko POP Marvel,Spider-Man #978,$15.00,$18.00,$21.99,,,,,,,,,$4.30,$16.99,$5.00,$19.99,$7.20,$23.99,889698608503,1,Spider-Man: No Way Home,,,,
7517178,Funko POP Marvel,Spider-Man #982,$8.95,$9.00,$10.13,,,,,,,,,$2.00,$9.89,$2.00,$9.89,$2.80,$10.99,889698622806,1,Marvel Universe,,,,2022-01-01
7517189,Funko POP Marvel,Spider-Man #997,$9.24,$11.00,$13.00,,,,,,,,,$2.00,$9.99,$3.00,$11.99,$3.50,$13.99,889698631525,1,Mech Strike: Monster Hunters,,,,2022-01-01
7517253,Funko POP Marvel,Spider-Man 2099 #1059,$7.00,$9.00,$10.00,,,,,,,,,$1.50,$7.69,$2.00,$9.89,$2.80,$10.99,889698622837,1,Spider-Man. Summer Convention Exclusive. Limited Edition,,,,2022-01-01
7517409,Funko POP Marvel,Spider-Man 2099 #1225,$6.27,$9.39,$10.95,,,,,,,,,$1.40,$6.89,$2.00,$9.99,$3.00,$11.99,889698657242,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517452,Funko POP Marvel,Spider-Man 2099 #1267,$9.71,$10.75,$14.97,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$4.00,$15.99,889698683708,1,Spider-Man: Across The Spider-Verse,,,,2023-01-01
7517555,Funko POP Marvel,Spider-Man 2099 #1409,$2.00,$3.00,$15.59,,,,,,,,,,$2.99,,$3.29,$4.30,$16.99,889698826471,1,Spider-Man: Across the Spider-Verse,,,,2024-01-01
7516947,Funko POP Marvel,Spider-Man 2099 #761,$13.49,$15.34,$27.23,,,,,,,,,$3.80,$14.99,$4.30,$16.99,$9.00,$29.99,889698512893,1,Marvel Universe.  Spring Convention,,,,2021-01-01
7491699,Funko POP Marvel,Spider-Man 2099 #81,$6.00,$8.00,$16.52,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$4.50,$17.99,849803051143,1,Spider-Man,,,,2015-01-01
7822031,Funko POP Marvel,Spider-Man 2099 [ECCC Exclusive] #761,$22.00,$28.75,$49.95,,,,,,,,,$7.20,$23.99,$9.60,$31.99,$22.00,$54.99,,1,Marvel Universe.  ECCC,,,,
7960524,Funko POP Marvel,Spider-Man 2099 [SDCC] #1059,$6.01,$11.69,$12.99,,,,,,,,,$1.30,$6.59,$3.30,$12.99,$3.50,$13.99,889698622837,1,"	Spider-Man. SDCC Exclusive. Limited Edition",,,,
7517175,Funko POP Marvel,Spider-Man 2211 #979,$4.00,$5.44,$12.18,,,,,,,,,$0.90,$4.39,$1.20,$5.99,$3.30,$12.99,889698602488,1,Beyond Amazing Collection,,,,2022-01-01
7516418,Funko POP Marvel,Spider-Man Big Time Suit #270,$6.00,$8.25,$12.49,,,,,,,,,$1.30,$6.59,$1.80,$9.09,$3.50,$13.99,889698258623,1,Marvel Universe,,,,2017-01-01
7516700,Funko POP Marvel,Spider-Man Bombastic Bag-Man #522,$5.24,$10.50,$12.00,,,,,,,,,$1.20,$5.79,$3.00,$11.99,$3.30,$12.99,889698429764,3,Marvel Universe,,,,2019-01-01
7516654,Funko POP Marvel,Spider-Man Borrowed Jersey #485,$1.82,$2.50,$5.63,,,,,,,,,,$2.99,,$2.99,$1.20,$6.19,889698408066,1,Spider-Man: Far From Home,,,,2019-01-01
7516794,Funko POP Marvel,Spider-Man Captain Universe #614,$5.00,$6.50,$13.69,,,,,,,,,$1.10,$5.49,$1.40,$7.19,$3.80,$14.99,889698470643,1,Marvel Universe,,,,2020-01-01
7517423,Funko POP Marvel,Spider-Man Facet #1246,$4.00,$5.59,$9.95,,,,,,,,,$0.90,$4.39,$1.20,$6.19,$2.80,$10.99,889698704830,1,Disney 100,,,,2023-01-01
7516698,Funko POP Marvel,Spider-Man Future Foundation #521,$12.62,$14.00,$16.50,,,,,,,,,$3.50,$13.99,$3.80,$14.99,$4.50,$17.99,889698429740,5,Marvel Universe,,,,2019-01-01
7516633,Funko POP Marvel,Spider-Man Hero Suit #468,$8.00,$10.00,$12.00,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$3.30,$12.99,889698394031,1,Spider-Man: Far From Home,,,,2019-01-01
7516365,Funko POP Marvel,Spider-Man Homemade Suit #222,$4.32,$6.00,$7.20,,,,,,,,,$1.00,$4.79,$1.30,$6.59,$1.60,$7.89,889698133159,1,Spider-Man: Homecoming,,,,2017-01-01
7516367,Funko POP Marvel,Spider-Man Homemade Suit #223,$5.00,$6.00,$7.43,,,,,,,,,$1.10,$5.49,$1.30,$6.59,$1.60,$8.19,889698133166,1,Spider-Man: Homecoming,,,,2017-01-01
7491714,Funko POP Marvel,Spider-Man Miles Morales #98,$6.00,$8.00,$12.66,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$3.50,$13.99,849803064235,1,Marvel Collector Corps,,,,2015-01-01
7516558,Funko POP Marvel,Spider-Man Noir #406,$32.49,$43.00,$50.00,,,,,,,,,$14.40,$35.99,$18.80,$46.99,$22.00,$54.99,889698297233,13,Spider-Man: Into the Spider-Verse,,,,2018-01-01
7516561,Funko POP Marvel,Spider-Man Noir #409,$9.00,$12.48,$19.07,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$6.30,$20.99,889698339780,9,Spider-Man: Into the Spider-Verse,,,,2018-01-01
7516336,Funko POP Marvel,Spider-Man Stealth Suit #195,$8.88,$10.00,$12.24,,,,,,,,,$2.00,$9.79,$2.80,$10.99,$3.30,$12.99,889698125819,1,Marvel Universe,,,,2016-01-01
7516635,Funko POP Marvel,Spider-Man Stealth Suit #469,$0.99,$9.00,$10.00,,,,,,,,,,$2.99,$2.00,$9.89,$2.80,$10.99,889698392082,1,Spider-Man: Far From Home,,,,2019-01-01
7516907,Funko POP Marvel,Spider-Man Symbiote Suit [GITD] #725,$60.00,$80.00,$135.00,,,,,,,,,$26.40,$65.99,$35.20,$87.99,$74.50,$149.00,889698512954,1,Marvel Universe. Funko Shop,,,,2020-01-01
8013275,Funko POP Marvel,Spider-Man Symbiote Suit [Popcultcha GITD] #725,$130.48,$185.00,$217.46,,,,,,,,,$72.00,$144.00,$102.00,$204.00,$119.50,$239.00,889698512954,1,"	Marvel Universe. Popcultcha Exclusive",,,,
7516363,Funko POP Marvel,Spider-Man Unmasked #221,$1.00,$0.99,$7.00,,,,,,,,,,$2.99,,$2.99,$1.50,$7.69,889698133142,1,Spider-Man: Homecoming,,,,2017-01-01
7516636,Funko POP Marvel,Spider-Man Upgraded Suit #470,$6.44,$9.00,$10.42,,,,,,,,,$1.40,$7.09,$2.00,$9.89,$2.80,$10.99,889698398985,16,Spider-Man: Far From Home,,,,2019-01-01
8193626,Funko POP Marvel,Spider-Man Vs. Spider-Man 2 Pack,$12.15,$14.00,$16.99,,,,,,,,,$3.30,$12.99,$3.80,$14.99,$4.80,$18.99,889698482936,1,Spider-Man. Entertainment Earth Exclusive. Limited Edition,,,,
8013284,Funko POP Marvel,Spider-Man [Black And White] #3,,$290.00,$308.20,,,,,,,,,,,$159.50,$319.00,$169.50,$339.00,830395022765,1,Marvel Universe: Series 1 Fugitive Toys Exclusive,,,,
7516835,Funko POP Marvel,Spider-Man [Blacklight GITD] #652,,,,,,,,,,,,,,,,,,,1,Marvel Black-light,,,,2020-01-01
7517633,Funko POP Marvel,Spider-Man [Chase GITD] #932,,,$48.98,,,,,,,,,,,,,$21.60,$53.99,889698582506,1,Marvel Universe,,,,2021-01-01
7517348,Funko POP Marvel,Spider-Man [Diamond] #1160,$9.00,$12.60,$20.00,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$6.60,$21.99,889698692267,1,Spider-Man: No Way Home,,,,2022-01-01
7491603,Funko POP Marvel,Spider-Man [GITD] #15,,$500.00,$1900.00,,,,,,,,,,,$330.00,$550.00,$1254.00,$2090.00,,1,The Amazing Spider-Man. Japan Premiere Exclusive. Limited Edition,,,,2012-01-01
8278960,Funko POP Marvel,Spider-Man [Gemini Collectibles GITD] #15,,$1350.00,$1955.00,,,,,,,,,,,$891.00,$1485.00,$1290.60,$2151.00,830395026114,1,"	The Amazing Spider-Man. Gemini Collectibles Exclusive. Limited Edition",,,,
7517264,Funko POP Marvel,Spider-Man [Glow Chase] #1073,$15.75,$22.00,$25.30,,,,,,,,,$4.30,$16.99,$7.20,$23.99,$8.40,$27.99,889698650380,1,Spider-Man: No Way Home,,,,2022-01-01
7491604,Funko POP Marvel,Spider-Man [Metallic] #15,$735.00,$1000.00,$1225.00,,,,,,,,,$485.40,$809.00,$660.00,$1100.00,$808.80,$1348.00,,1,The Amazing Spider-Man,,,,2012-01-01
7491172,Funko POP Marvel,Spider-Man [Metallic] #3,$1590.00,$2253.00,$2650.00,,,,,,,,,$1049.40,$1749.00,$1486.80,$2478.00,$1749.00,$2915.00,,1,Marvel Universe: Series 1,,,,2011-01-01
7491651,Funko POP Marvel,Spider-Man [Metallic] #45,$840.00,$1190.00,$1400.00,,,,,,,,,$554.40,$924.00,$785.40,$1309.00,$924.00,$1540.00,,1,The Amazing Spider-Man 2.  Japan Premiere,,,,2014-01-01
7516772,Funko POP Marvel,Spider-Man [Metallic] #593,$6.95,$12.00,$13.99,,,,,,,,,$1.50,$7.69,$3.30,$12.99,$3.80,$14.99,889698476041,1,Marvel 80th Anniversary,,,,2019-01-01
7517154,Funko POP Marvel,Spider-Man [Metallic] #961,$6.95,$10.00,$11.58,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$3.30,$12.99,889698591751,1,Marvel Universe,,,,2021-01-01
7516664,Funko POP Marvel,Spider-Man [Patina] #495,$6.04,$9.22,$10.16,,,,,,,,,$1.30,$6.59,$2.00,$9.99,$2.80,$10.99,889698422123,1,Marvel 80th Anniversary,,,,2019-01-01
7491173,Funko POP Marvel,Spider-Man [Red and Black] #3,$7.79,$9.75,$10.00,,,,,,,,,$1.70,$8.59,$2.80,$10.99,$2.80,$10.99,849803093808,1,Marvel Universe: Series 1,,,,2011-01-01
8193606,Funko POP Marvel,Spider-Man [SE] #1357,$13.64,$19.00,$22.74,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$7.50,$24.99,889698773881,1,"	Marvel Universe. Special Edition",,,,
7516361,Funko POP Marvel,Spider-Man [Wingsuit] #220,$13.31,$19.00,$22.18,,,,,,,,,$3.80,$14.99,$6.30,$20.99,$7.20,$23.99,,1,Spider-Man: Homecoming,,,,2017-01-01
7517413,Funko POP Marvel,Spider-Punk #1231,$27.00,$35.03,$41.50,,,,,,,,,$9.00,$29.99,$15.60,$38.99,$18.40,$45.99,889698657341,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517556,Funko POP Marvel,Spider-Punk #1411,$9.16,$9.25,$14.31,,,,,,,,,$2.00,$9.99,$2.00,$9.99,$4.00,$15.99,889698826495,1,Spider-Man: Across the Spider-Verse,,,,2024-01-01
7517418,Funko POP Marvel,Spider-Woman #1228,$6.08,$8.00,$9.25,,,,,,,,,$1.30,$6.69,$1.80,$8.79,$2.00,$9.99,889698657273,1,Spider-Man: Across the Spider-Verse,,,,2023-01-01
7517602,Funko POP Marvel,Spider-Woman #392,$14.15,$17.00,$20.00,,,,,,,,,$4.00,$15.99,$4.80,$18.99,$6.60,$21.99,889698304054,1,Marvel Universe,,,,2018-01-01
7517216,Funko POP Marvel,Spider-Woman Mattie Franklin #1020,$2.00,$2.73,$5.74,,,,,,,,,,$2.99,,$2.99,$1.30,$6.29,889698629751,1,,,,,2022-01-01
7517466,Funko POP Marvel,Spinneret #1293,$8.17,$11.00,$13.32,,,,,,,,,$1.80,$8.99,$3.00,$11.99,$3.80,$14.99,889698745277,1,Marvel Universe,,,,2023-01-01
7517481,Funko POP Marvel,Spiral #1310,$3.28,$6.44,$7.00,,,,,,,,,,$3.59,$1.40,$7.09,$1.50,$7.69,889698744478,1,X-Men '97,,,,2024-01-01
7517624,Funko POP Marvel,Sprite #732,$1.00,$1.00,$9.39,,,,,,,,,,$2.99,,$2.99,$2.00,$9.99,889698497121,1,Eternals,,,,2021-01-01
7516924,Funko POP Marvel,Sprite #742,$4.00,$4.99,$11.99,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$3.30,$12.99,889698505642,1,Eternals,,,,2021-01-01
7516290,Funko POP Marvel,Squirrel Girl #144,$7.99,$14.99,$14.99,,,,,,,,,$1.80,$8.79,$4.00,$15.99,$4.00,$15.99,889698160100,7,Marvel Universe,,,,2016-01-01
7517162,Funko POP Marvel,Squirrelpool #967,$27.00,$38.00,$45.00,,,,,,,,,$9.00,$29.99,$16.80,$41.99,$20.00,$49.99,889698588560,1,,,,,2022-01-01
7517164,Funko POP Marvel,Squirrelpool [Flocked] #967,$22.31,$32.00,$37.56,,,,,,,,,$7.50,$24.99,$10.50,$34.99,$16.40,$40.99,889698588560,1,,,,,2022-01-01
7516424,Funko POP Marvel,Stan Lee #281,$5.00,$7.00,$8.43,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$1.90,$9.29,889698220330,7,Guardians of the Galaxy,,,,2017-01-01
7516429,Funko POP Marvel,Stan Lee #282,$5.00,$6.46,$9.99,,,,,,,,,$1.10,$5.49,$1.40,$7.09,$2.80,$10.99,889698231268,1,Captain America: The First Avenger,,,,2017-01-01
7516428,Funko POP Marvel,Stan Lee #283,$5.87,$10.34,$10.75,,,,,,,,,$1.30,$6.49,$2.80,$10.99,$3.00,$11.99,889698220323,1,Captain America: The Winter Soldier,,,,2017-01-01
7516697,Funko POP Marvel,Stan Lee #519,$5.00,$6.01,$9.48,,,,,,,,,$1.10,$5.49,$1.30,$6.59,$2.00,$9.99,889698434256,1,Guardians of the Galaxy Vol. 2,,,,2019-01-01
7491679,Funko POP Marvel,Stan Lee #63,$8.00,$10.15,$22.51,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$7.50,$24.99,889698527088,1,Marvel Street Art,,,,2021-01-01
7516837,Funko POP Marvel,Stan Lee #655,$4.99,$8.00,$9.88,,,,,,,,,$1.10,$5.49,$1.80,$8.79,$2.80,$10.99,889698485654,1,Thor Ragnarok,,,,2020-01-01
7516838,Funko POP Marvel,Stan Lee #656,$8.00,$10.06,$22.49,,,,,,,,,$1.80,$8.79,$2.80,$10.99,$7.50,$24.99,889698498159,1,Iron Man,,,,2020-01-01
7516910,Funko POP Marvel,Stan Lee #726,$4.23,$6.95,$9.99,,,,,,,,,$0.90,$4.69,$1.50,$7.69,$2.80,$10.99,889698542463,1,Avengers: Endgame,,,,2020-01-01
7516584,Funko POP Marvel,Star Commander #429,$0.59,$1.00,$0.99,,,,,,,,,,$2.99,,$2.99,,$2.99,889698363525,1,Captain Marvel,,,,2019-01-01
7517296,Funko POP Marvel,Star-Lord #1104,$5.39,$6.00,$7.63,,,,,,,,,$1.20,$5.89,$1.30,$6.59,$1.70,$8.39,889698643337,1,Guardians of The Galaxy. Holiday Special,,,,2022-01-01
7517314,Funko POP Marvel,Star-Lord #1125,$4.00,$5.14,$16.04,,,,,,,,,$0.90,$4.39,$1.10,$5.69,$4.50,$17.99,889698669030,1,Marvel Universe,,,,2022-01-01
7517384,Funko POP Marvel,Star-Lord #1201,$5.00,$6.83,$10.99,,,,,,,,,$1.10,$5.49,$1.50,$7.49,$3.00,$11.99,889698675086,1,Guardians of the Galaxy Vol. 3,,,,2023-01-01
7517419,Funko POP Marvel,Star-Lord #1240,$5.00,$7.25,$11.01,,,,,,,,,$1.10,$5.49,$1.60,$7.99,$3.00,$11.99,889698711210,1,Guardians of the Galaxy Vol. 3,,,,2023-01-01
7516342,Funko POP Marvel,Star-Lord #198,$4.00,$5.50,$14.89,,,,,,,,,$0.90,$4.39,$1.20,$6.09,$4.00,$15.99,889698127844,8,Guardians of the Galaxy Vol. 2,,,,2017-01-01
7516350,Funko POP Marvel,Star-Lord #209,$5.00,$6.02,$6.76,,,,,,,,,$1.10,$5.49,$1.30,$6.59,$1.50,$7.39,889698127875,1,Guardians of the Galaxy Vol. 2,,,,2017-01-01
7517593,Funko POP Marvel,Star-Lord #261,$3.00,$4.00,$5.00,,,,,,,,,,$3.29,$0.90,$4.39,$1.10,$5.49,889698214605,1,Guardians of the Galaxy Vol. 2,,,,2017-01-01
7516552,Funko POP Marvel,Star-Lord #395,$7.79,$8.00,$12.99,,,,,,,,,$1.70,$8.59,$1.80,$8.79,$3.50,$13.99,889698344623,1,Marvel Universe,,,,2018-01-01
7491656,Funko POP Marvel,Star-Lord #47,$5.14,$6.00,$7.00,,,,,,,,,$1.10,$5.69,$1.30,$6.59,$1.50,$7.69,849803037918,6,Guardians of the Galaxy: Series 1,,,,2014-01-01
7516341,Funko POP Marvel,Star-Lord [Chase] #198,$9.60,$13.75,$15.70,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.30,$16.99,889698127844,1,Guardians of the Galaxy Vol. 2,,,,2017-01-01
7516508,Funko POP Marvel,Star-Lord [Gold Chrome] #353,$5.47,$8.80,$9.34,,,,,,,,,$1.20,$5.99,$1.90,$9.69,$2.00,$9.99,889698341448,1,Marvel Studios: The First Ten Years,,,,2018-01-01
7517586,Funko POP Marvel,Star-Lord with Mixed Tape #155,$9.00,$12.40,$15.00,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.30,$16.99,849803087395,1,Guardians of the Galaxy: Series 2,,,,2016-01-01
7516792,Funko POP Marvel,Star-Lord with Power Stone [GITD] #611,$10.50,$11.65,$16.13,,,,,,,,,$3.00,$11.99,$3.30,$12.99,$4.50,$17.99,889698469579,1,Guardians of the Galaxy,,,,2020-01-01
7517313,Funko POP Marvel,Statue of Liberty #1123,$9.00,$11.00,$13.61,,,,,,,,,$2.00,$9.89,$3.00,$11.99,$3.80,$14.99,889698670623,1,Spider-Man: No Way Home,,,,2022-01-01
7517662,Funko POP Marvel,Steve Rogers & Captain America #1431,$9.70,$15.48,$15.82,,,,,,,,,$2.80,$10.99,$4.30,$16.99,$4.30,$16.99,889698808910,1,Marvel Universe,,,,2024-01-01
